event_id,true_master_id,supplier_top1_id,supplier_top1_hit,supplier_top3_hit,supplier_candidates,artwork_top1_id,artwork_top1_hit,artwork_top3_hit,artwork_candidates,supplier_signal_conflict,supplier_conflict_detail,artwork_signal_conflict,artwork_conflict_detail
abt-buy_1057,1067,1067,True,True,1067:0.62|637:0.27|1039:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1058,967,967,True,True,967:0.77|917:0.36|916:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1059,1000,1000,True,True,1000:0.68|536:0.28|1012:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1060,1075,1075,True,True,1075:0.61|897:0.23|896:0.23,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1061,139,139,True,True,139:0.55|129:0.30|136:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1062,11,11,True,True,11:0.63|33:0.38|12:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1063,9,9,True,True,9:0.61|6:0.24|41:0.23,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1064,1,1,True,True,1:0.72|51:0.29|574:0.26,1,True,True,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1065,51,51,True,True,51:0.75|1:0.31|61:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1066,83,83,True,True,83:0.76|113:0.42|763:0.42,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1067,134,134,True,True,134:0.71|138:0.20|999:0.20,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1068,160,160,True,True,160:0.65|980:0.28|608:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1069,255,255,True,True,255:0.76|225:0.38|392:0.34,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1070,392,392,True,True,392:0.72|225:0.36|255:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1071,627,627,True,True,627:0.68|629:0.45|628:0.45,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1072,628,628,True,True,628:0.69|627:0.45|629:0.43,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1073,629,629,True,True,629:0.68|627:0.45|628:0.42,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1074,1007,1007,True,True,1007:0.78|1009:0.28|885:0.25,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1075,105,105,True,True,105:0.74|285:0.36|1005:0.32,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1076,307,307,True,True,307:0.62|308:0.32|332:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1077,308,308,True,True,308:0.61|307:0.33|332:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1078,285,285,True,True,285:0.70|105:0.28|786:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1079,80,80,True,True,80:0.75|85:0.25|425:0.24,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1080,2,2,True,True,2:0.76|5:0.29|1067:0.23,1,False,True,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1081,152,152,True,True,152:0.52|157:0.29|332:0.28,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1082,157,157,True,True,157:0.58|152:0.34|307:0.27,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1083,154,154,True,True,154:0.66|226:0.36|254:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1084,170,170,True,True,170:0.76|164:0.29|53:0.26,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1085,217,217,True,True,217:0.72|216:0.43|84:0.30,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1086,331,331,True,True,331:0.75|332:0.46|333:0.37,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1087,332,332,True,True,332:0.73|331:0.47|307:0.42,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1088,242,242,True,True,242:0.61|252:0.37|254:0.35,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1089,252,252,True,True,252:0.67|242:0.41|254:0.38,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1090,351,351,True,True,351:0.64|751:0.21|252:0.21,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
abt-buy_1091,226,226,True,True,226:0.77|227:0.43|242:0.29,1,False,False,1:0.00|2:0.00|3:0.00,False,,False,
