event_id,true_master_id,supplier_raw_brand,supplier_raw_product_name,supplier_raw_quantity,supplier_raw_gtin,supplier_norm_brand,supplier_norm_product_name,supplier_norm_quantity,supplier_norm_gtin,artwork_brand,artwork_product_name,artwork_quantity,artwork_gtin,artwork_norm_brand,artwork_norm_quantity,master_brand,master_product_name,master_quantity,master_gtin,master_norm_brand,master_norm_quantity
abt-buy_0389,757,Uniden,Uniden DCX300 DECT 6.0 Accessory Handset and Cradle for the DECT2000 series,,80000000007577,uniden,uniden dcx300 dect 6.0 accessory handset and cradle for the dect2000 series,,80000000007577,,,,,,,,Uniden DECT 6.0 Digital Accessory Handset  - DCX300,,80000000007577,,
abt-buy_0390,535,Panasonic,Panasonic KX-TG4323B 5.8 GHz Expandable Digital Cordless Phone,,80000000005357,panasonic,panasonic kx-tg4323b 5.8 ghz expandable digital cordless phone,,80000000005357,,,,,,,,Panasonic 5.8 GHz Black Expandable Digital Cordless Phone System - KXTG4323B,,80000000005357,,
abt-buy_0391,595,Panasonic,Panasonic KX-TG4324B 5.8 GHz Expandable Digital Cordless Phone,,80000000005957,panasonic,panasonic kx-tg4324b 5.8 ghz expandable digital cordless phone,,80000000005957,,,,,,,,Panasonic 5.8 GHz Black Expandable Digital Cordless Phone System - KXTG4324B,,80000000005957,,
abt-buy_0392,1070,TRANSCEND INFORMATION,Transcend 16GB JetFlash USB Flash Drive - TS16GJFV10,,80000000010707,transcend information,transcend 16gb jetflash usb flash drive - ts16gjfv10,,80000000010707,,,,,,,,Transcend JetFlash V10 16GB USB Flash Drive - TS16GJFV10,,80000000010707,,
abt-buy_0393,831,TRANSCEND INFORMATION,Transcend 16GB SDHC Card & Compact Card Reader S5 - TS16GSDHC6-S5W,,80000000008317,transcend information,transcend 16gb sdhc card & compact card reader s5 - ts16gsdhc6-s5w,,80000000008317,,,,,,,,Transcend 16GB SDHC Card And Compact Card Reader - TS16GSDHC6S5W,,80000000008317,,
abt-buy_0394,278,Samsung,Samsung TR72B TV Stand,,80000000002787,samsung,samsung tr72b tv stand,,80000000002787,,,,,,,,Samsung DLP TV Stand In Black - TR72BX,,80000000002787,,
abt-buy_0395,605,Pioneer,Weber Genesis E/S series Rotisserie,,80000000006057,pioneer,weber genesis e/s series rotisserie,,80000000006057,,,,,,,,Weber Gas Barbecue Rotisserie - 7519,,80000000006057,,
abt-buy_0396,606,Weber,Weber Cast Iron Griddle for Genesis Silver As and Spirit 500s & Spirit 200 Series,,80000000006067,weber,weber cast iron griddle for genesis silver as and spirit 500s & spirit 200 series,,80000000006067,,,,,,,,Weber Cast Iron Griddle - 7531,,80000000006067,,
abt-buy_0397,607,Weber,"Weber Cast Iron Griddle for Genesis B,C, 1000 - 5500 & Spirit E & S 300 Series",,80000000006077,weber,"weber cast iron griddle for genesis b,c, 1000 - 5500 & spirit e & s 300 series",,80000000006077,,,,,,,,Weber Cast Iron Griddle - 7542,,80000000006077,,
abt-buy_0398,1046,Logitech,Logitech Cordless Desktop MX 5500 Revolution Keyboard and Mouse - 920-000383,,80000000010467,logitech,logitech cordless desktop mx 5500 revolution keyboard and mouse - 920-000383,,80000000010467,,,,,,,,Logitech Cordless Desktop MX 5500 Revolution Keyboard And Mouse Combination - 920000383,,80000000010467,,
abt-buy_0399,599,Panasonic,Panasonic Palmcorder SDR-H40 Digital Camcorder,,80000000005997,panasonic,panasonic palmcorder sdr-h40 digital camcorder,,80000000005997,,,,,,,,Panasonic 40GB Hard Drive Camcorder - SDRH40,,80000000005997,,
abt-buy_0400,494,ELGATO SYSTEMS,Elgato EyeTV 250 Plus TV Tuner - 10020780,,80000000004947,elgato systems,elgato eyetv 250 plus tv tuner - 10020780,,80000000004947,,,,,,,,Elgato TV Receiver And Video Converter For Analog & Digital TV - 10020780,,80000000004947,,
abt-buy_0401,495,ELGATO SYSTEMS,Elgato EyeTV Hybrid Analog/Digital TV Tuner Stick - 10020630,,80000000004957,elgato systems,elgato eyetv hybrid analog/digital tv tuner stick - 10020630,,80000000004957,,,,,,,,Elgato Mac EyeTV Hybrid - 10020630,,80000000004957,,
abt-buy_0402,762,Haier,15in Lcd/dvd Tv Combo - HLC15R,,80000000007627,haier,15in lcd/dvd tv combo - hlc15r,,80000000007627,,,,,,,,Haier 15' Black Flat Panel LCD HDTV DVD Combo - HLC15R,,80000000007627,,
abt-buy_0403,284,Haier,13in Crt Tv W/atsc Tuner - HTR13,,80000000002847,haier,13in crt tv w/atsc tuner - htr13,,80000000002847,,,,,,,,Haier 13' Silver Tube TV - HTR13,,80000000002847,,
abt-buy_0404,379,Haier,13in Crt Tv/dvd Combo - TCR13,,80000000003797,haier,13in crt tv/dvd combo - tcr13,,80000000003797,,,,,,,,Haier 13' TV/DVD Combo - TCR13,,80000000003797,,
abt-buy_0405,810,Griffin,Griffin RoadTrip with SmartScan FM Transmitter - 4040-RDTRPB,,80000000008107,griffin,griffin roadtrip with smartscan fm transmitter - 4040-rdtrpb,,80000000008107,,,,,,,,Griffin iPod RoadTrip With SmartScan - 4040RDTRPB,,80000000008107,,
abt-buy_0406,522,Nikon,Nikon Coolpix S550 Digital Camera - Plum - 26110,,80000000005227,nikon,nikon coolpix s550 digital camera - plum - 26110,,80000000005227,,,,,,,,Nikon CoolPix S550 10 Megapixel Compact Plum Digital Camera - COOLPIXS550P,,80000000005227,,
abt-buy_0407,521,Nikon,Nikon Coolpix S550 Digital Camera - Graphite Black - 26108,,80000000005217,nikon,nikon coolpix s550 digital camera - graphite black - 26108,,80000000005217,,,,,,,,Nikon CoolPix S550 10 Megapixel Black Digital Camera - COOLPIXS550GB,,80000000005217,,
abt-buy_0408,523,Nikon,Nikon Coolpix S210 Digital Camera - Plum - 26103,,80000000005237,nikon,nikon coolpix s210 digital camera - plum - 26103,,80000000005237,,,,,,,,Nikon Coolpix S210 Plum 8.1 Megapixels Digital Camera - COOLPIXS210P,,80000000005237,,
abt-buy_0409,520,Nikon,Nikon Coolpix S550 Digital Camera - Cool Blue - 26109,,80000000005207,nikon,nikon coolpix s550 digital camera - cool blue - 26109,,80000000005207,,,,,,,,Nikon CoolPix S550  Blue 10.0 Megapixels Compact Digital Camera - COOLPIXS550CB,,80000000005207,,
abt-buy_0410,767,Garmin,Garmin Adjustable Vehicle Suction Cup - 010-10823-03,,80000000007677,garmin,garmin adjustable vehicle suction cup - 010-10823-03,,80000000007677,,,,,,,,Garmin Vehicle Adjustable Suction Cup Mount - 0101082303,,80000000007677,,
abt-buy_0411,891,Canon,Canon PIXMA iP2600 Inkjet Photo Printer - 2435B002,,80000000008917,canon,canon pixma ip2600 inkjet photo printer - 2435b002,,80000000008917,,,,,,,,Canon PIXMA iP2600 Photo Printer - IP2600,,80000000008917,,
abt-buy_0412,490,Canon,Canon PowerShot A590 IS Digital Camera - 2462B001,,80000000004907,canon,canon powershot a590 is digital camera - 2462b001,,80000000004907,,,,,,,,Canon Black 8.0 Megapixel PowerShot Digital Camera - A590IS,,80000000004907,,
abt-buy_0413,487,Canon,Canon PowerShot SD1100 IS Digital ELPH Camera - Swing Silver - 2508B001,,80000000004877,canon,canon powershot sd1100 is digital elph camera - swing silver - 2508b001,,80000000004877,,,,,,,,Canon Silver 8.0 Megapixel PowerShot Digital Camera - SD1100IS,,80000000004877,,
abt-buy_0414,998,Canon,Canon PowerShot SD1100 IS Digital ELPH Camera - Melody Pink - 2509B001,,80000000009987,canon,canon powershot sd1100 is digital elph camera - melody pink - 2509b001,,80000000009987,,,,,,,,Canon Pink 8.0 Megapixel PowerShot Digital Camera - SD1100ISP,,80000000009987,,
abt-buy_0415,488,Canon,Canon PowerShot SD1100 IS Digital ELPH Camera - Rhythm & Blue - 2512B001,,80000000004887,canon,canon powershot sd1100 is digital elph camera - rhythm & blue - 2512b001,,80000000004887,,,,,,,,Canon Blue 8.0 Megapixel PowerShot Digital Camera - SD1100ISB,,80000000004887,,
abt-buy_0416,600,Belkin,Belkin Neoprene Sleeve for MacBook Air - Neoprene - Black,,80000000006007,belkin,belkin neoprene sleeve for macbook air - neoprene - black,,80000000006007,,,,,,,,Belkin Neoprene Sleeve For MacBook Air - F8N065BLK,,80000000006007,,
abt-buy_0417,526,Toshiba,Toshiba D-R410 DVD Player/Recorder,,80000000005267,toshiba,toshiba d-r410 dvd player/recorder,,80000000005267,,,,,,,,Toshiba Black DVD Recorder With 1080p Upconversion - DR410,,80000000005267,,
abt-buy_0418,515,Toshiba,Toshiba D-VR610 DVD VCR Combo,,80000000005157,toshiba,toshiba d-vr610 dvd vcr combo,,80000000005157,,,,,,,,Toshiba Black 1080p Upconversion DVD Recorder/VCR Combinaton - DVR610,,80000000005157,,
abt-buy_0419,514,Toshiba,Toshiba D-R560 DVD Player/Recorder,,80000000005147,toshiba,toshiba d-r560 dvd player/recorder,,80000000005147,,,,,,,,Toshiba Black DVD Recorder With Built-In Digital Tuner - DR560,,80000000005147,,
abt-buy_0420,516,Toshiba,Toshiba D-VR660 DVD/VCR Combo,,80000000005167,toshiba,toshiba d-vr660 dvd/vcr combo,,80000000005167,,,,,,,,Toshiba Black DVD Recorder/VCR Combinaton With Built-In Digital Tuner - DVR660,,80000000005167,,
abt-buy_0421,513,Toshiba,Toshiba SD-6100 DVD Player,,80000000005137,toshiba,toshiba sd-6100 dvd player,,80000000005137,,,,,,,,Toshiba Black 1080p Upconversion DVD Player - SD6100,,80000000005137,,
abt-buy_0422,486,Canon,Canon PIXMA MX850 Multifunction Photo Printer - 2436B002,,80000000004867,canon,canon pixma mx850 multifunction photo printer - 2436b002,,80000000004867,,,,,,,,Canon PIXMA MX850 Multifunction Printer - MX850C,,80000000004867,,
abt-buy_0423,406,Sony,Sony Mylo COM-2 Personal Communicator - Black - COM2BLACK,,80000000004067,sony,sony mylo com-2 personal communicator - black - com2black,,80000000004067,,,,,,,,Sony Mylo Black Personal Communicator - COM2BLACK,,80000000004067,,
abt-buy_0424,503,Sharp,Sharp AQUOS LC-32D64U 32' LCD TV,,80000000005037,sharp,sharp aquos lc-32d64u 32' lcd tv,,80000000005037,,,,,,,,Sharp Aquos 32' Black LCD HDTV - LC32D64U,,80000000005037,,
abt-buy_0425,441,Sony,Sony Handycam HDR-SR11 High Definition Digital Camcorder - HDRSR11,,80000000004417,sony,sony handycam hdr-sr11 high definition digital camcorder - hdrsr11,,80000000004417,,,,,,,,Sony 60GB High Definition Hard Disk Drive Handycam Camcorder - HDRSR11,,80000000004417,,
abt-buy_0426,701,Plantronics,Plantronics .Audio 920 Wireless Earset - 78592-01,,80000000007017,plantronics,plantronics .audio 920 wireless earset - 78592-01,,80000000007017,,,,,,,,Plantronics .Audio 920 Bluetooth Headset - AUDIO920,,80000000007017,,
abt-buy_0427,499,Panasonic,Panasonic Viera TH-50PX80U 50' Plasma TV,,80000000004997,panasonic,panasonic viera th-50px80u 50' plasma tv,,80000000004997,,,,,,,,Panasonic VIERA 50' Plasma Flat Panel HDTV In Black - TH50PX80U,,80000000004997,,
abt-buy_0428,504,Panasonic,Panasonic Viera TH-42PZ85U 42' Plasma TV,,80000000005047,panasonic,panasonic viera th-42pz85u 42' plasma tv,,80000000005047,,,,,,,,Panasonic VIERA 42' Plasma Flat Panel 1080p HDTV In Black - TH42PZ85U,,80000000005047,,
abt-buy_0429,506,Panasonic,Panasonic VIERA TH-50PZ85U 50' Plasma TV,,80000000005067,panasonic,panasonic viera th-50pz85u 50' plasma tv,,80000000005067,,,,,,,,Panasonic VIERA 50' Plasma Flat Panel 1080p HDTV In Black - TH50PZ85U,,80000000005067,,
abt-buy_0430,505,Panasonic,Panasonic Viera TH-46PZ85U 46' Plasma TV,,80000000005057,panasonic,panasonic viera th-46pz85u 46' plasma tv,,80000000005057,,,,,,,,Panasonic VIERA 46' Plasma Flat Panel 1080p HDTV In Black - TH46PZ85U,,80000000005057,,
abt-buy_0431,500,Panasonic,"Panasonic TH-42PZ80U - 42' Widescreen 1080p Plasma HDTV - 1,000,000:1 Dynamic Contrast Ratio",,80000000005007,panasonic,"panasonic th-42pz80u - 42' widescreen 1080p plasma hdtv - 1,000,000:1 dynamic contrast ratio",,80000000005007,,,,,,,,Panasonic VIERA 42' Plasma Flat Panel 1080p HDTV In Black - TH42PZ80U,,80000000005007,,
abt-buy_0432,502,Panasonic,Panasonic Viera TH-50PZ80U 50' Plasma TV,,80000000005027,panasonic,panasonic viera th-50pz80u 50' plasma tv,,80000000005027,,,,,,,,Panasonic VIERA 50' Plasma Flat Panel 1080p HDTV In Black - TH50PZ80U,,80000000005027,,
abt-buy_0433,501,Panasonic,Panasonic Viera TH-46PZ80U 46' Plasma TV,,80000000005017,panasonic,panasonic viera th-46pz80u 46' plasma tv,,80000000005017,,,,,,,,Panasonic VIERA 46' Plasma Flat Panel 1080p HDTV In Black - TH46PZ80U,,80000000005017,,
abt-buy_0434,497,Panasonic,Panasonic Viera TH-42PX80U 42' Plasma TV,,80000000004977,panasonic,panasonic viera th-42px80u 42' plasma tv,,80000000004977,,,,,,,,Panasonic VIERA 42' Plasma Flat Panel HDTV In Black - TH42PX80U,,80000000004977,,
abt-buy_0435,326,Sony,Sony RDRVXD655 DVD/VCR Combo,,80000000003267,sony,sony rdrvxd655 dvd/vcr combo,,80000000003267,,,,,,,,Sony Black DVD Recorder And VHS Combo Player - RDRVXD655,,80000000003267,,
abt-buy_0436,633,Polk Audio,polkaudio PSW Series PSW110 Powered Subwoofer,,80000000006337,polk audio,polkaudio psw series psw110 powered subwoofer,,80000000006337,,,,,,,,Polk Audio Black 10' Powered Subwoofer - PSW110BK,,80000000006337,,
abt-buy_0437,939,Panasonic,Panasonic Lithium Ion Camcorder Battery - VW-VBG130,,80000000009397,panasonic,panasonic lithium ion camcorder battery - vw-vbg130,,80000000009397,,,,,,,,Panasonic Rechargeable Lithium-Ion 1320 mAh Battery Pack - VWVBG130,,80000000009397,,
abt-buy_0438,325,BOSE,Bose Lifestyle 48 Home Theater System - 43479,,80000000003257,bose,bose lifestyle 48 home theater system - 43479,,80000000003257,,,,,,,,Bose Lifestyle 48 Series IV 43479 Home Entertainment System - LS48IVWH,,80000000003257,,
abt-buy_0439,631,Polk Audio,Polk Audio RM705 Black 5.1 Channel Home Theater System - RM 705,,80000000006317,polk audio,polk audio rm705 black 5.1 channel home theater system - rm 705,,80000000006317,,,,,,,,Polk Audio 5.1 Channel Black Home Theater Speaker System - RM705BK,,80000000006317,,
abt-buy_0440,1076,"OMNIMOUNT SYSTEMS, INC",OmniMount Ultra Low Profile ULPT-L Flat Panel Wall Mount - ULPT-L A,,80000000010767,"omnimount systems, inc",omnimount ultra low profile ulpt-l flat panel wall mount - ulpt-l a,,80000000010767,,,,,,,,OmniMount 37' - 63' Ultra Low Profile Series Large Flat Panel TV Black Mount - ULPTLBK,,80000000010767,,
abt-buy_0441,336,Sony,Sony HESV1000 Blu-ray Player/Recorder,,80000000003367,sony,sony hesv1000 blu-ray player/recorder,,80000000003367,,,,,,,,Sony Home Entertainment Server In Black - HESV1000,,80000000003367,,
abt-buy_0442,383,Denon,Denon S32 Network Ready Table-Top Stereo System - Deno_S-3289349,,80000000003837,denon,denon s32 network ready table-top stereo system - deno_s-3289349,,80000000003837,,,,,,,,Denon Networked Audio System With Built-In iPod Dock - S32,,80000000003837,,
abt-buy_0443,608,Denon,Denon DVD-2500BTCI Blu-ray Disc Player,,80000000006087,denon,denon dvd-2500btci blu-ray disc player,,80000000006087,,,,,,,,Denon Blu-ray Disc DVD/CD Digital Player/Transport - DVD2500BTCI,,80000000006087,,
abt-buy_0444,446,Sony,Sony Cyber-shot DSC-W120 Digital Camera - Pink - DSCW120/P,,80000000004467,sony,sony cyber-shot dsc-w120 digital camera - pink - dscw120/p,,80000000004467,,,,,,,,Sony Pink Cyber-Shot 7.2 Megapixel Digital Camera - DSCW120P,,80000000004467,,
abt-buy_0445,901,Sony,Sony Cyber-shot DSC-T300 Digital Camera - Black - DSCT300/B,,80000000009017,sony,sony cyber-shot dsc-t300 digital camera - black - dsct300/b,,80000000009017,,,,,,,,Sony Cyber-Shot Black Digital Camera - DSCT500B,,80000000009017,,
abt-buy_0446,461,Sharp,Sharp AQUOS LC-52SE94U 52' LCD TV,,80000000004617,sharp,sharp aquos lc-52se94u 52' lcd tv,,80000000004617,,,,,,,,Sharp AQUOS 52' Special Edition LCD Black Flat Panel HDTV - LC52SE94U,,80000000004617,,
abt-buy_0447,465,Sony,Sony Handycam DCR-HC52 Digital Camcorder - DCRHC52,,80000000004657,sony,sony handycam dcr-hc52 digital camcorder - dcrhc52,,80000000004657,,,,,,,,Sony Silver MiniDV Handycam Camcorder - DCRHC52,,80000000004657,,
abt-buy_0448,467,Sony,Sony Handycam DCR-SR45 Digital Camcorder - DCRSR45,,80000000004677,sony,sony handycam dcr-sr45 digital camcorder - dcrsr45,,80000000004677,,,,,,,,Sony 30GB Handycam Hard Disk Drive Camcorder - DCRSR45,,80000000004677,,
abt-buy_0449,470,Sony,Sony Handycam DCR-SR85 Digital Camcorder - DCRSR85,,80000000004707,sony,sony handycam dcr-sr85 digital camcorder - dcrsr85,,80000000004707,,,,,,,,Sony 60GB Handycam Hard Disk Drive Camcorder - DCRSR85,,80000000004707,,
abt-buy_0450,440,Sony,Sony Handycam HDR-SR10 High Definition Digital Camcorder - HDRSR10,,80000000004407,sony,sony handycam hdr-sr10 high definition digital camcorder - hdrsr10,,80000000004407,,,,,,,,Sony 40GB High Definition Hard Disk Drive Handycam Camcorder - HDRSR10,,80000000004407,,
abt-buy_0451,443,Sony,Sony Handycam HDR-SR12 High Definition Digital Camcorder - HDRSR12,,80000000004437,sony,sony handycam hdr-sr12 high definition digital camcorder - hdrsr12,,80000000004437,,,,,,,,Sony 120GB High Definition Hard Disk Drive Handycam Camcorder - HDRSR12,,80000000004437,,
abt-buy_0452,444,Sony,Sony Handycam HDR-HC9 High Definition Digital Camcorder - HDRHC9,,80000000004447,sony,sony handycam hdr-hc9 high definition digital camcorder - hdrhc9,,80000000004447,,,,,,,,Sony High Definition HDV Handycam Camcorder - HDRHC9,,80000000004447,,
abt-buy_0453,575,Sony DSLR,Sony alpha DSLR-A200 Digital SLR Camera with Dual Lens Kit - DSLRA200W,,80000000005757,sony dslr,sony alpha dslr-a200 digital slr camera with dual lens kit - dslra200w,,80000000005757,,,,,,,,Sony Digital SLR Camera With Lens Kit - DSLRA200W,,80000000005757,,
abt-buy_0454,597,Panasonic,Panasonic Lumix DMC-TZ5 Digital Camera - Black,,80000000005977,panasonic,panasonic lumix dmc-tz5 digital camera - black,,80000000005977,,,,,,,,Panasonic Black Lumix Wide Angle Lens Digital Camera - DMCTZ5K,,80000000005977,,
abt-buy_0455,576,Sony,Sony LCS-X20 Camcorder Case - LCSX20,,80000000005767,sony,sony lcs-x20 camcorder case - lcsx20,,80000000005767,,,,,,,,Sony Black Handycam Camcorder Soft Carrying Case - LCSX20,,80000000005767,,
abt-buy_0456,624,Sony,Sony alpha DSLR-A300 Digital SLR Camera with 18-70mm Zoom Lens - Black - DSLRA300K,,80000000006247,sony,sony alpha dslr-a300 digital slr camera with 18-70mm zoom lens - black - dslra300k,,80000000006247,,,,,,,,Sony Alpha DSLR Black Camera Body With 18-70mm Zoom Lens - DSLRA300K,,80000000006247,,
abt-buy_0457,886,Sony DSLR,Sony alpha DSLR-A350 Digital SLR Camera - DSLRA350,,80000000008867,sony dslr,sony alpha dslr-a350 digital slr camera - dslra350,,80000000008867,,,,,,,,Sony Alpha Digital SLR Black Camera Body - DSLRA350,,80000000008867,,
abt-buy_0458,670,Sony,Sony alpha DSLR-A350K Digital SLR Camera with 18-70mm Zoom Lens - Black - DSLRA350K,,80000000006707,sony,sony alpha dslr-a350k digital slr camera with 18-70mm zoom lens - black - dslra350k,,80000000006707,,,,,,,,Sony DSLR-A350 Digital Camera And 18-70mm Zoom Lens - DSLRA350K,,80000000006707,,
abt-buy_0459,561,Sharp,Sharp AQUOS LC-37D64U 37' LCD TV,,80000000005617,sharp,sharp aquos lc-37d64u 37' lcd tv,,80000000005617,,,,,,,,Sharp AQUOS 37' Black LCD HDTV - LC37D64U,,80000000005617,,
abt-buy_0460,541,Toshiba,Toshiba 22LV505 - 22' Widescreen LCD HDTV w/ Built-in DVD Player - 1000:1 Contrast Ratio - 5ms Response Time - Black,,80000000005417,toshiba,toshiba 22lv505 - 22' widescreen lcd hdtv w/ built-in dvd player - 1000:1 contrast ratio - 5ms response time - black,,80000000005417,,,,,,,,Toshiba 22' LCD HDTV With Built In DVD Player In Black - 22LV505,,80000000005417,,
abt-buy_0461,517,Toshiba,Toshiba 19LV506 - 19' Widescreen LCD HDTV w/ Built-in DVD Player - 800:1 Contrast Ratio - 5ms Response Time - White,,80000000005177,toshiba,toshiba 19lv506 - 19' widescreen lcd hdtv w/ built-in dvd player - 800:1 contrast ratio - 5ms response time - white,,80000000005177,,,,,,,,Toshiba White 19' LCD HDTV DVD Combo - 19LV506,,80000000005177,,
abt-buy_0462,511,Toshiba,Toshiba 19LV505 - 19' Widescreen LCD HDTV w/ Built-in DVD Player - 800:1 Contrast Ratio - 5ms Response Time,,80000000005117,toshiba,toshiba 19lv505 - 19' widescreen lcd hdtv w/ built-in dvd player - 800:1 contrast ratio - 5ms response time,,80000000005117,,,,,,,,Toshiba 19' Black LCD HDTV With Built In DVD Player - 19LV505,,80000000005117,,
